time,leaf1 input packet rate,leaf1 output packet rate,leaf2 input packet rate,leaf2 output packet rate,leaf3 input packet rate,leaf3 output packet rate,leaf4 input packet rate,leaf4 output packet rate,leaf5 input packet rate,leaf5 output packet rate,leaf6 input packet rate,leaf6 output packet rate,leaf7 input packet rate,leaf7 output packet rate,leaf8 input packet rate,leaf8 output packet rate,spine1 input packet rate,spine1 output packet rate,spine2 input packet rate,spine2 output packet rate,spine3 input packet rate,spine3 output packet rate,spine4 input packet rate,spine4 output packet rate
1501867528775000000,,,,,,,,,,,,,,,,,,,,,787067.0,1001517.0,,
1501867528778000000,,,,,,,,,,,,,,,,,,,,,750602.0,1012530.0,,
1501867528780000000,,,,,,,,,,,,,,,,,,,,,583649.0,1345826.0,,
1501867528782000000,,,,,,,,,,,,,,,,,,,,,597693.0,894828.0,,
1501867528784000000,,,,,,,,,,,,,,,,,,,,,936416.0,995837.0,,
1501867528787000000,,,,,,,,,,,,,,,,,,,,,1043733.0,977227.0,,
1501867528789000000,,,,,,,,,,,,,,,,,,,,,613901.0,731853.0,,
1501867528791000000,,,,,,,,,,,,,,,,,,,,,1.0,1068261.0,,
1501867528794000000,,,,,,,,,,,,,,,,,,,,,1.0,929168.0,,
1501867528796000000,,,,,,,,,,,,,,,,,,,,,1.0,750821.0,,
1501867528798000000,,,,,,,,,,,,,,,,,,,,,1.0,984862.0,,
1501867528801000000,,,,,,,,,,,,,,,,,,,,,455896.0,835388.0,,
1501867528803000000,,,,,,,,,,,,,,,,,,,,,627076.0,584387.0,,
1501867528805000000,,,,,,,,,,,,,,,,,,,,,800738.0,963690.0,,
1501867528808000000,,,,,,,,,,,,,,,,,,,,,516635.0,606368.0,,
1501867528810000000,,,,,,,,,,,,,,,,,,,,,1220208.0,554645.0,,
1501867528812000000,,,,,,,,,,,,,,,,,,,,,1374401.0,650164.0,,
1501867528815000000,,,,,,,,,,,,,,,,,,,,,1302843.0,704202.0,,
1501867528817000000,,,,,,,,,,,,,,,,,,,,,1377976.0,728192.0,,
1501867528820000000,,,,,,,,,,,,,,,,,,,,,276455.0,158937.0,,
1501867528822000000,,,,,,,,,,,,,,,,,,,,,219601.0,154841.0,,
1501867528824000000,,,,,,,,,,,,,,,,,,,,,201106.0,182812.0,,
1501867528826000000,,,,,,,,,,,,,,,,,,,,,265996.0,197668.0,,
1501867528829000000,,,,,,,,,,,,,,,,,,,,,1129079.0,804412.0,,
1501867528831000000,,,,,,,,,,,,,,,,,,,,,853125.0,560386.0,,
1501867528833000000,,,,,,,,,,,,,,,,,,,,,993743.0,652350.0,,
1501867528836000000,,,,,,,,,,,,,,,,,,,,,1356461.0,573612.0,,
1501867528838000000,,,,,,,,,,,,,,,,,,,,,1001719.0,560009.0,,
1501867528841000000,,,,,,,,,,,,,,,,,,,,,759519.0,875534.0,,
1501867528843000000,,,,,,,,,,,,,,,,,,,,,1172307.0,466214.0,,
1501867528845000000,,,,,,,,,,,,,,,,,,,,,957963.0,835855.0,,
1501867529283000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529285000000,,,,,,,,,,,,,6.0,4.0,,,,,,,,,,
1501867529288000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529290000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529292000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529294000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529297000000,,,,,,,,,,,,,1473625.0,1059616.0,,,,,,,,,,
1501867529299000000,,,,,,,,,,,,,2219383.0,917191.0,,,,,,,,,,
1501867529301000000,,,,,,,,,,,,,2153454.0,1067864.0,,,,,,,,,,
1501867529304000000,,,,,,,,,,,,,1462597.0,964468.0,,,,,,,,,,
1501867529306000000,,,,,,,,,,,,,779562.0,1056177.0,,,,,,,,,,
1501867529308000000,,,,,,,,,,,,,612333.0,854815.0,,,,,,,,,,
1501867529311000000,,,,,,,,,,,,,485948.0,720817.0,,,,,,,,,,
1501867529314000000,,,,,,,,,,,,,707145.0,1000450.0,,,,,,,,,,
1501867529316000000,,,,,,,,,,,,,805830.0,1130255.0,,,,,,,,,,
1501867529318000000,,,,,,,,,,,,,561477.0,856908.0,,,,,,,,,,
1501867529321000000,,,,,,,,,,,,,651515.0,989209.0,,,,,,,,,,
1501867529324000000,,,,,,,,,,,,,575078.0,1359331.0,,,,,,,,,,
1501867529326000000,,,,,,,,,,,,,679356.0,1187259.0,,,,,,,,,,
1501867529328000000,,,,,,,,,,,,,574156.0,1289127.0,,,,,,,,,,
1501867529331000000,,,,,,,,,,,,,629363.0,848437.0,,,,,,,,,,
1501867529333000000,,,,,,,,,,,,,770454.0,1111204.0,,,,,,,,,,
1501867529335000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529338000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529340000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529342000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529345000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529347000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529349000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529351000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529354000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529356000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501867529358000000,,,,,,,,,,,,,8237137.0,7467725.0,,,,,,,,,,
1501867529361000000,,,,,,,,,,,,,8178037.0,7674405.0,,,,,,,,,,
1501867529507000000,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1501867529510000000,,,,,,,,,,,,,,,,,6.0,5.0,,,,,,
1501867529512000000,,,,,,,,,,,,,,,,,984156.0,607933.0,,,,,,
1501867529515000000,,,,,,,,,,,,,,,,,975969.0,704661.0,,,,,,
1501867529517000000,,,,,,,,,,,,,,,,,724084.0,994312.0,,,,,,
1501867529520000000,,,,,,,,,,,,,,,,,870512.0,814326.0,,,,,,
1501867529522000000,,,,,,,,,,,,,,,,,754609.0,712373.0,,,,,,
1501867529525000000,,,,,,,,,,,,,,,,,670844.0,1058137.0,,,,,,
1501867529527000000,,,,,,,,,,,,,,,,,1114460.0,1049142.0,,,,,,
1501867529530000000,,,,,,,,,,,,,,,,,370589.0,790232.0,,,,,,
1501867529532000000,,,,,,,,,,,,,,,,,6460727.0,707399.0,,,,,,
1501867529534000000,,,,,,,,,,,,,,,,,6023314.0,619922.0,,,,,,
1501867529536000000,,,,,,,,,,,,,,,,,1.0,1200920.0,,,,,,
1501867529539000000,,,,,,,,,,,,,,,,,1.0,1132947.0,,,,,,
1501867529541000000,,,,,,,,,,,,,,,,,681426.0,913113.0,,,,,,
1501867529543000000,,,,,,,,,,,,,,,,,813940.0,759700.0,,,,,,
1501867529546000000,,,,,,,,,,,,,,,,,759654.0,642451.0,,,,,,
1501867529548000000,,,,,,,,,,,,,,,,,585478.0,832717.0,,,,,,
1501867529550000000,,,,,,,,,,,,,,,,,1064338.0,1981708.0,,,,,,
1501867529552000000,,,,,,,,,,,,,,,,,1202829.0,1435661.0,,,,,,
1501867529555000000,,,,,,,,,,,,,,,,,716839.0,1612323.0,,,,,,
1501867529557000000,,,,,,,,,,,,,,,,,1115476.0,1541249.0,,,,,,
1501867529559000000,,,,,,,,,,,,,,,,,136366.0,322684.0,,,,,,
1501867529562000000,,,,,,,,,,,,,,,,,177555.0,208067.0,,,,,,
1501867529564000000,,,,,,,,,,,,,,,,,215516.0,347344.0,,,,,,
1501867529566000000,,,,,,,,,,,,,,,,,172193.0,212372.0,,,,,,
1501867529569000000,,,,,,,,,,,,,,,,,1059898.0,1475652.0,,,,,,
1501867529571000000,,,,,,,,,,,,,,,,,917669.0,2220585.0,,,,,,
1501867529573000000,,,,,,,,,,,,,,,,,1067273.0,2154157.0,,,,,,
1501867529576000000,,,,,,,,,,,,,,,,,964790.0,1462982.0,,,,,,
1501867529578000000,,,,,,,,,,,,,,,,,1384308.0,1650265.0,,,,,,
1501867529580000000,,,,,,,,,,,,,,,,,1115787.0,1877678.0,,,,,,
1501867529583000000,,,,,,,,,,,,,,,,,1275937.0,1863708.0,,,,,,
1501867529585000000,,,,,,,,,,,,,,,,,953144.0,1423417.0,,,,,,
1501867530146000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530148000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530150000000,,,6.0,4.0,,,,,,,,,,,,,,,,,,,,
1501867530153000000,,,2614305.0,3474382.0,,,,,,,,,,,,,,,,,,,,
1501867530155000000,,,2601913.0,2835725.0,,,,,,,,,,,,,,,,,,,,
1501867530158000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530160000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530163000000,,,710889.0,756336.0,,,,,,,,,,,,,,,,,,,,
1501867530165000000,,,1056911.0,667853.0,,,,,,,,,,,,,,,,,,,,
1501867530168000000,,,1048385.0,1114035.0,,,,,,,,,,,,,,,,,,,,
1501867530170000000,,,786278.0,369918.0,,,,,,,,,,,,,,,,,,,,
1501867530173000000,,,814723.0,743096.0,,,,,,,,,,,,,,,,,,,,
1501867530175000000,,,984773.0,945140.0,,,,,,,,,,,,,,,,,,,,
1501867530178000000,,,1092820.0,642009.0,,,,,,,,,,,,,,,,,,,,
1501867530180000000,,,746103.0,1062197.0,,,,,,,,,,,,,,,,,,,,
1501867530182000000,,,894599.0,592742.0,,,,,,,,,,,,,,,,,,,,
1501867530185000000,,,993816.0,929526.0,,,,,,,,,,,,,,,,,,,,
1501867530187000000,,,979156.0,1044016.0,,,,,,,,,,,,,,,,,,,,
1501867530189000000,,,732380.0,613657.0,,,,,,,,,,,,,,,,,,,,
1501867530192000000,,,794802.0,828746.0,,,,,,,,,,,,,,,,,,,,
1501867530194000000,,,729863.0,632216.0,,,,,,,,,,,,,,,,,,,,
1501867530196000000,,,525576.0,478600.0,,,,,,,,,,,,,,,,,,,,
1501867530199000000,,,897960.0,871688.0,,,,,,,,,,,,,,,,,,,,
1501867530201000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530203000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530206000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530208000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530210000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530213000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530215000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530218000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530220000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530223000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530225000000,,,7075626.0,7479354.0,,,,,,,,,,,,,,,,,,,,
1501867530228000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501867530495000000,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1501867530497000000,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0
1501867530499000000,,,,,,,,,,,,,,,,,,,,,,,774373.0,511254.0
1501867530502000000,,,,,,,,,,,,,,,,,,,,,,,796108.0,595406.0
1501867530504000000,,,,,,,,,,,,,,,,,,,,,,,793341.0,974512.0
1501867530507000000,,,,,,,,,,,,,,,,,,,,,,,654211.0,964843.0
1501867530509000000,,,,,,,,,,,,,,,,,,,,,,,826418.0,794544.0
1501867530511000000,,,,,,,,,,,,,,,,,,,,,,,630869.0,728440.0
1501867530514000000,,,,,,,,,,,,,,,,,,,,,,,477579.0,525400.0
1501867530516000000,,,,,,,,,,,,,,,,,,,,,,,869870.0,897598.0
1501867530519000000,,,,,,,,,,,,,,,,,,,,,,,1.0,820780.0
1501867530521000000,,,,,,,,,,,,,,,,,,,,,,,1.0,983319.0
1501867530523000000,,,,,,,,,,,,,,,,,,,,,,,1.0,789832.0
1501867530525000000,,,,,,,,,,,,,,,,,,,,,,,1.0,1024801.0
1501867530529000000,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1501867530531000000,,,,,,,,,,,,,,,,,,,,,,,844562.0,956045.0
1501867530534000000,,,,,,,,,,,,,,,,,,,,,,,901185.0,924575.0
1501867530537000000,,,,,,,,,,,,,,,,,,,,,,,490927.0,457750.0
1501867530539000000,,,,,,,,,,,,,,,,,,,,,,,773283.0,831483.0
1501867530541000000,,,,,,,,,,,,,,,,,,,,,,,553930.0,578371.0
1501867530544000000,,,,,,,,,,,,,,,,,,,,,,,752700.0,530960.0
1501867530546000000,,,,,,,,,,,,,,,,,,,,,,,965169.0,501072.0
1501867530548000000,,,,,,,,,,,,,,,,,,,,,,,244055.0,84585.0
1501867530550000000,,,,,,,,,,,,,,,,,,,,,,,224875.0,155326.0
1501867530553000000,,,,,,,,,,,,,,,,,,,,,,,284986.0,99824.0
1501867530555000000,,,,,,,,,,,,,,,,,,,,,,,166901.0,122590.0
1501867530558000000,,,,,,,,,,,,,,,,,,,,,,,1186417.0,683113.0
1501867530560000000,,,,,,,,,,,,,,,,,,,,,,,1283545.0,573659.0
1501867530562000000,,,,,,,,,,,,,,,,,,,,,,,851994.0,631796.0
1501867530564000000,,,,,,,,,,,,,,,,,,,,,,,1109587.0,771780.0
1501867530567000000,,,,,,,,,,,,,,,,,,,,,,,1431130.0,581698.0
1501867530569000000,,,,,,,,,,,,,,,,,,,,,,,1086676.0,825182.0
1501867530572000000,,,,,,,,,,,,,,,,,,,,,,,494861.0,427042.0
1501867530574000000,,,,,,,,,,,,,,,,,,,,,,,538693.0,661588.0
1501867530831000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867530843000000,,,,,,,,,,,,,,,6.0,4.0,,,,,,,,
1501867530845000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867530848000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867530850000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867530852000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867530855000000,,,,,,,,,,,,,,,1657252.0,1392410.0,,,,,,,,
1501867530857000000,,,,,,,,,,,,,,,1879260.0,1113523.0,,,,,,,,
1501867530859000000,,,,,,,,,,,,,,,1866363.0,1276258.0,,,,,,,,
1501867530862000000,,,,,,,,,,,,,,,1427211.0,956427.0,,,,,,,,
1501867530864000000,,,,,,,,,,,,,,,809814.0,760448.0,,,,,,,,
1501867530866000000,,,,,,,,,,,,,,,770758.0,949725.0,,,,,,,,
1501867530869000000,,,,,,,,,,,,,,,592909.0,1247759.0,,,,,,,,
1501867530871000000,,,,,,,,,,,,,,,867134.0,1135780.0,,,,,,,,
1501867530873000000,,,,,,,,,,,,,,,559489.0,1008211.0,,,,,,,,
1501867530876000000,,,,,,,,,,,,,,,864901.0,760413.0,,,,,,,,
1501867530878000000,,,,,,,,,,,,,,,469584.0,1175443.0,,,,,,,,
1501867530880000000,,,,,,,,,,,,,,,834568.0,963679.0,,,,,,,,
1501867530882000000,,,,,,,,,,,,,,,579813.0,1429871.0,,,,,,,,
1501867530885000000,,,,,,,,,,,,,,,828221.0,1087347.0,,,,,,,,
1501867530887000000,,,,,,,,,,,,,,,425680.0,494583.0,,,,,,,,
1501867530889000000,,,,,,,,,,,,,,,661202.0,539535.0,,,,,,,,
1501867530892000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867530894000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867530896000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867530899000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867530901000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867530903000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867530906000000,,,,,,,,,,,,,,,341.0,2919.0,,,,,,,,
1501867530908000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867530911000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867530913000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501867530916000000,,,,,,,,,,,,,,,7984056.0,7573285.0,,,,,,,,
1501867530918000000,,,,,,,,,,,,,,,8306885.0,7518860.0,,,,,,,,
1501867531242000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501867531244000000,,,,,,,6.0,4.0,,,,,,,,,,,,,,,,
1501867531247000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501867531249000000,,,,,,,3094422.0,5289273.0,,,,,,,,,,,,,,,,
1501867531252000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501867531255000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501867531257000000,,,,,,,913555.0,681262.0,,,,,,,,,,,,,,,,
1501867531259000000,,,,,,,768100.0,808280.0,,,,,,,,,,,,,,,,
1501867531262000000,,,,,,,641223.0,758471.0,,,,,,,,,,,,,,,,
1501867531264000000,,,,,,,833953.0,581218.0,,,,,,,,,,,,,,,,
1501867531266000000,,,,,,,1085778.0,524549.0,,,,,,,,,,,,,,,,
1501867531269000000,,,,,,,1108888.0,887352.0,,,,,,,,,,,,,,,,
1501867531271000000,,,,,,,539987.0,655292.0,,,,,,,,,,,,,,,,
1501867531274000000,,,,,,,856214.0,701499.0,,,,,,,,,,,,,,,,
1501867531276000000,,,,,,,823398.0,453432.0,,,,,,,,,,,,,,,,
1501867531278000000,,,,,,,585652.0,623972.0,,,,,,,,,,,,,,,,
1501867531281000000,,,,,,,958363.0,790862.0,,,,,,,,,,,,,,,,
1501867531283000000,,,,,,,601184.0,509032.0,,,,,,,,,,,,,,,,
1501867531285000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501867531288000000,,,,,,,949715.0,843965.0,,,,,,,,,,,,,,,,
1501867531290000000,,,,,,,924578.0,897349.0,,,,,,,,,,,,,,,,
1501867531292000000,,,,,,,457971.0,493060.0,,,,,,,,,,,,,,,,
1501867531294000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501867531297000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501867531299000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501867531302000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501867531304000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501867531307000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501867531309000000,,,,,,,1.0,1389.0,,,,,,,,,,,,,,,,
1501867531311000000,,,,,,,1.0,80.0,,,,,,,,,,,,,,,,
1501867531314000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501867531316000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501867531319000000,,,,,,,7114988.0,6758358.0,,,,,,,,,,,,,,,,
1501867531321000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501867531824000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867531827000000,,,,,,,,,,,6.0,10.0,,,,,,,,,,,,
1501867531833000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867531837000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867531840000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867531851000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867531857000000,,,,,,,,,,,290277.0,122733.0,,,,,,,,,,,,
1501867531859000000,,,,,,,,,,,187072.0,159739.0,,,,,,,,,,,,
1501867531862000000,,,,,,,,,,,312531.0,193976.0,,,,,,,,,,,,
1501867531868000000,,,,,,,,,,,190908.0,154988.0,,,,,,,,,,,,
1501867531872000000,,,,,,,,,,,107760.0,260629.0,,,,,,,,,,,,
1501867531875000000,,,,,,,,,,,173269.0,160831.0,,,,,,,,,,,,
1501867531880000000,,,,,,,,,,,131974.0,266075.0,,,,,,,,,,,,
1501867531882000000,,,,,,,,,,,139057.0,219466.0,,,,,,,,,,,,
1501867531885000000,,,,,,,,,,,138957.0,241788.0,,,,,,,,,,,,
1501867531887000000,,,,,,,,,,,135531.0,192007.0,,,,,,,,,,,,
1501867531890000000,,,,,,,,,,,159846.0,175755.0,,,,,,,,,,,,
1501867531892000000,,,,,,,,,,,172674.0,232535.0,,,,,,,,,,,,
1501867531897000000,,,,,,,,,,,78600.0,226830.0,,,,,,,,,,,,
1501867531899000000,,,,,,,,,,,144315.0,208840.0,,,,,,,,,,,,
1501867531902000000,,,,,,,,,,,92902.0,264827.0,,,,,,,,,,,,
1501867531904000000,,,,,,,,,,,114068.0,155081.0,,,,,,,,,,,,
1501867531907000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867531909000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867531911000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867531913000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867531916000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867531918000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867531920000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867531923000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867531925000000,,,,,,,,,,,0.0,283.0,,,,,,,,,,,,
1501867531927000000,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
1501867531930000000,,,,,,,,,,,1627710.0,1308108.0,,,,,,,,,,,,
1501867531933000000,,,,,,,,,,,1608538.0,1261021.0,,,,,,,,,,,,
1501867531983000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867531985000000,9.0,14.0,,,,,,,,,,,,,,,,,,,,,,
1501867531987000000,2805157.0,2385149.0,,,,,,,,,,,,,,,,,,,,,,
1501867531993000000,2685034.0,3370410.0,,,,,,,,,,,,,,,,,,,,,,
1501867531995000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867531998000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867532000000000,619463.0,985552.0,,,,,,,,,,,,,,,,,,,,,,
1501867532003000000,704974.0,980139.0,,,,,,,,,,,,,,,,,,,,,,
1501867532005000000,981350.0,724975.0,,,,,,,,,,,,,,,,,,,,,,
1501867532007000000,814233.0,855148.0,,,,,,,,,,,,,,,,,,,,,,
1501867532010000000,559760.0,671680.0,,,,,,,,,,,,,,,,,,,,,,
1501867532012000000,272341.0,654715.0,,,,,,,,,,,,,,,,,,,,,,
1501867532014000000,1110416.0,522232.0,,,,,,,,,,,,,,,,,,,,,,
1501867532017000000,512680.0,1096956.0,,,,,,,,,,,,,,,,,,,,,,
1501867532019000000,777577.0,941283.0,,,,,,,,,,,,,,,,,,,,,,
1501867532021000000,993534.0,777116.0,,,,,,,,,,,,,,,,,,,,,,
1501867532024000000,997572.0,739484.0,,,,,,,,,,,,,,,,,,,,,,
1501867532026000000,1346561.0,569069.0,,,,,,,,,,,,,,,,,,,,,,
1501867532028000000,496170.0,766468.0,,,,,,,,,,,,,,,,,,,,,,
1501867532030000000,585254.0,794921.0,,,,,,,,,,,,,,,,,,,,,,
1501867532033000000,960169.0,795729.0,,,,,,,,,,,,,,,,,,,,,,
1501867532035000000,954194.0,651083.0,,,,,,,,,,,,,,,,,,,,,,
1501867532037000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867532040000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867532042000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867532044000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867532047000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867532049000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867532051000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867532054000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867532056000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867532058000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867532061000000,7036787.0,6931282.0,,,,,,,,,,,,,,,,,,,,,,
1501867532063000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501867532436000000,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
1501867532439000000,,,,,,,,,,,,,,,,,,,7.0,5.0,,,,
1501867532441000000,,,,,,,,,,,,,,,,,,,680660.0,560955.0,,,,
1501867532443000000,,,,,,,,,,,,,,,,,,,661499.0,272763.0,,,,
1501867532446000000,,,,,,,,,,,,,,,,,,,525989.0,1114232.0,,,,
1501867532448000000,,,,,,,,,,,,,,,,,,,1104730.0,511314.0,,,,
1501867532450000000,,,,,,,,,,,,,,,,,,,737905.0,810270.0,,,,
1501867532453000000,,,,,,,,,,,,,,,,,,,943036.0,977045.0,,,,
1501867532455000000,,,,,,,,,,,,,,,,,,,630591.0,1101225.0,,,,
1501867532457000000,,,,,,,,,,,,,,,,,,,1057351.0,736299.0,,,,
1501867532459000000,,,,,,,,,,,,,,,,,,,1.0,666224.0,,,,
1501867532462000000,,,,,,,,,,,,,,,,,,,1.0,1035019.0,,,,
1501867532465000000,,,,,,,,,,,,,,,,,,,1.0,809835.0,,,,
1501867532467000000,,,,,,,,,,,,,,,,,,,1.0,548464.0,,,,
1501867532469000000,,,,,,,,,,,,,,,,,,,523563.0,1093791.0,,,,
1501867532471000000,,,,,,,,,,,,,,,,,,,885318.0,1106364.0,,,,
1501867532474000000,,,,,,,,,,,,,,,,,,,656341.0,537849.0,,,,
1501867532476000000,,,,,,,,,,,,,,,,,,,701585.0,854110.0,,,,
1501867532478000000,,,,,,,,,,,,,,,,,,,844850.0,774435.0,,,,
1501867532481000000,,,,,,,,,,,,,,,,,,,846835.0,581401.0,,,,
1501867532483000000,,,,,,,,,,,,,,,,,,,1324201.0,704266.0,,,,
1501867532486000000,,,,,,,,,,,,,,,,,,,1048803.0,891897.0,,,,
1501867532489000000,,,,,,,,,,,,,,,,,,,262928.0,108775.0,,,,
1501867532490000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867532492000000,,,,,,,,,,,,,,,,,,,161991.0,174708.0,,,,
1501867532493000000,,,,,,,,,6.0,4.0,,,,,,,,,,,,,,
1501867532494000000,,,,,,,,,,,,,,,,,,,268116.0,132990.0,,,,
1501867532495000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867532496000000,,,,,,,,,,,,,,,,,,,221328.0,140084.0,,,,
1501867532497000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867532498000000,,,,,,,,,,,,,,,,,,,1065096.0,770734.0,,,,
1501867532499000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867532500000000,,,,,,,,,,,,,,,,,,,857961.0,607106.0,,,,
1501867532502000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501867532503000000,,,,,,,,,,,,,,,,,,,723863.0,482446.0,,,,
1501867532504000000,,,,,,,,,1972182.0,1061962.0,,,,,,,,,,,,,,
1501867532505000000,,,,,,,,,,,,,,,,,,,1010109.0,706667.0,,,,
1501867532507000000,,,,,,,,,1421715.0,1220212.0,,,,,,,,,759646.0,810322.0,,,,
1501867532509000000,,,,,,,,,1613573.0,713929.0,,,,,,,,,955431.0,771017.0,,,,
1501867532511000000,,,,,,,,,1538856.0,1122286.0,,,,,,,,,,,,,,
1501867532512000000,,,,,,,,,,,,,,,,,,,1248223.0,587747.0,,,,
